net,length_um
_02352_,14.535µm
_06494_,14.535µm
_06999_,14.535µm
_00856_,14.53µm
_02800_,14.53µm
_04708_,14.53µm
_05600_,14.53µm
_08699_,14.53µm
_10965_,14.53µm
net1352,14.53µm
_04657_,14.52µm
_05140_,14.52µm
_06686_,14.52µm
_07404_,14.52µm
_07640_,14.52µm
_08044_,14.52µm
_08912_,14.52µm
_10764_,14.52µm
_10960_,14.52µm
_08483_,14.51µm
_00508_,14.49µm
_05585_,14.48µm
u_LMS.count\[25\],14.475µm
_03038_,14.47µm
_02508_,14.46µm
_06291_,14.46µm
_06874_,14.46µm
_07043_,14.46µm
_09339_,14.46µm
_05609_,14.44µm
_08122_,14.44µm
_02057_,14.435µm
_06635_,14.425µm
_00023_,14.42µm
_02696_,14.42µm
_03604_,14.42µm
_03646_,14.42µm
_05927_,14.42µm
_07618_,14.42µm
_01953_,14.41µm
_04516_,14.41µm
_07261_,14.41µm
_07546_,14.41µm
_09845_,14.41µm
_02921_,14.4µm
_03356_,14.4µm
_11123_,14.4µm
spi_addr\[3\],14.4µm
_02528_,14.385µm
u_spi_slave.tx_active,14.375µm
_08144_,14.365µm
_02785_,14.35µm
_04895_,14.35µm
_06253_,14.35µm
_07891_,14.35µm
_08366_,14.35µm
u_FIR.w\[6\]\[3\],14.35µm
u_debug_unit.mon_w8_sync\[2\],14.35µm
_01218_,14.34µm
_02204_,14.34µm
_05359_,14.34µm
_05368_,14.34µm
_06192_,14.34µm
_06335_,14.34µm
_06710_,14.34µm
_07005_,14.34µm
_07228_,14.34µm
_09889_,14.34µm
_06724_,14.33µm
_04102_,14.325µm
_02061_,14.31µm
_05637_,14.31µm
_07503_,14.31µm
_02108_,14.305µm
_08223_,14.305µm
_08811_,14.305µm
_10425_,14.3µm
_00197_,14.29µm
_01486_,14.29µm
_03016_,14.29µm
_04404_,14.29µm
_06943_,14.29µm
_08854_,14.29µm
_10157_,14.29µm
sys_enable_bus\[7\],14.285µm
_01042_,14.28µm
_01512_,14.28µm
_03530_,14.28µm
_03931_,14.28µm
_04100_,14.28µm
_05799_,14.28µm
_06914_,14.28µm
_07519_,14.28µm
_10874_,14.28µm
_01943_,14.275µm
_09867_,14.27µm
_06294_,14.26µm
_01198_,14.245µm
_08283_,14.245µm
_01494_,14.24µm
_01496_,14.24µm
_02723_,14.24µm
_03299_,14.24µm
_06164_,14.24µm
_06238_,14.24µm
_06416_,14.24µm
_09490_,14.24µm
_00157_,14.23µm
_00296_,14.23µm
_02591_,14.23µm
_03657_,14.23µm
_04684_,14.23µm
_04692_,14.23µm
_05545_,14.23µm
_06685_,14.23µm
_07234_,14.23µm
_09902_,14.23µm
_09541_,14.225µm
_09548_,14.225µm
_01447_,14.22µm
_04850_,14.22µm
_05425_,14.22µm
_06097_,14.22µm
_00741_,14.215µm
_05135_,14.215µm
_10570_,14.215µm
_09984_,14.21µm
_06292_,14.195µm
_10783_,14.195µm
u_debug_unit.mon_w1_sync\[5\],14.185µm
_00387_,14.18µm
_00549_,14.18µm
_00744_,14.18µm
_00764_,14.18µm
_03745_,14.18µm
_03803_,14.18µm
_06088_,14.18µm
_06467_,14.18µm
_08561_,14.18µm
_00594_,14.17µm
_00598_,14.17µm
_01693_,14.17µm
_02234_,14.17µm
_04589_,14.17µm
_06775_,14.17µm
_07631_,14.17µm
_10191_,14.17µm
_10809_,14.17µm
_01206_,14.165µm
_05005_,14.165µm
_01523_,14.16µm
_02429_,14.16µm
_03932_,14.16µm
_04887_,14.16µm
_05757_,14.16µm
_06207_,14.16µm
_06788_,14.16µm
_07502_,14.16µm
_07506_,14.16µm
_08933_,14.16µm
_09540_,14.16µm
_10305_,14.16µm
_10972_,14.16µm
u_spi_slave.rx_shift\[11\],14.16µm
_06650_,14.155µm
_09853_,14.155µm
_10844_,14.155µm
_11169_,14.155µm
_08653_,14.13µm
u_FIR.x\[4\],14.13µm
_04116_,14.12µm
_08350_,14.12µm
_07887_,14.115µm
_00340_,14.11µm
_04263_,14.11µm
_04638_,14.11µm
_07154_,14.11µm
_08113_,14.11µm
_03342_,14.105µm
_10027_,14.105µm
_04254_,14.1µm
_04992_,14.1µm
_05054_,14.1µm
_06836_,14.1µm
_06794_,14.095µm
_07956_,14.085µm
_02436_,14.075µm
_11115_,14.075µm
_05760_,14.07µm
_10749_,14.07µm
_04067_,14.06µm
_09870_,14.06µm
_10060_,14.06µm
_10952_,14.06µm
net342,14.06µm
_04106_,14.055µm
_08588_,14.055µm
_01788_,14.05µm
_02273_,14.05µm
_02340_,14.05µm
_04712_,14.05µm
_04965_,14.05µm
_05491_,14.05µm
_05865_,14.05µm
_07671_,14.05µm
_08294_,14.05µm
_09796_,14.05µm
_01584_,14.045µm
_00941_,14.04µm
_03005_,14.04µm
_04031_,14.04µm
_05645_,14.04µm
_07182_,14.04µm
_10699_,14.035µm
_00913_,14.01µm
_04902_,14µm
_09065_,14µm
_00342_,13.99µm
_00731_,13.99µm
_03585_,13.99µm
_03075_,13.98µm
_04065_,13.98µm
_04396_,13.98µm
_10383_,13.98µm
_10759_,13.96µm
_06536_,13.955µm
_09227_,13.95µm
_10542_,13.95µm
_11189_,13.95µm
_09884_,13.94µm
_11129_,13.94µm
u_LMS.count\[24\],13.94µm
_01270_,13.93µm
_04389_,13.93µm
_06722_,13.93µm
_07628_,13.93µm
_07637_,13.93µm
_07968_,13.93µm
_08040_,13.93µm
u_FIR.w\[6\]\[5\],13.93µm
_02458_,13.92µm
_03216_,13.92µm
_04662_,13.92µm
_04932_,13.92µm
_06156_,13.92µm
_06737_,13.92µm
_08485_,13.92µm
_10058_,13.92µm
_11011_,13.92µm
_02085_,13.915µm
_03403_,13.915µm
_00852_,13.905µm
_00022_,13.9µm
_01318_,13.88µm
_07362_,13.88µm
_09831_,13.875µm
_00663_,13.87µm
_03048_,13.87µm
_04339_,13.87µm
_07383_,13.87µm
_09882_,13.87µm
u_LMS.x\[6\],13.87µm
u_debug_unit.mon_w1_sync\[2\],13.87µm
_02064_,13.86µm
_02199_,13.86µm
_08743_,13.86µm
_04783_,13.855µm
_06377_,13.855µm
_03317_,13.845µm
_09243_,13.84µm
_08962_,13.835µm
_05329_,13.83µm
_08432_,13.83µm
_01625_,13.825µm
_03845_,13.825µm
_10423_,13.825µm
_01606_,13.82µm
sys_enable_bus\[4\],13.82µm
_10474_,13.815µm
_00096_,13.81µm
_02455_,13.81µm
_02860_,13.81µm
_05118_,13.81µm
_07581_,13.81µm
_09934_,13.81µm
_10215_,13.81µm
net1070,13.81µm
_01000_,13.805µm
_06168_,13.805µm
_07946_,13.805µm
_03303_,13.8µm
_03966_,13.8µm
_04459_,13.8µm
_06421_,13.8µm
_08362_,13.8µm
_08409_,13.8µm
u_debug_unit.sw_reset\[7\],13.8µm
_01334_,13.795µm
_03861_,13.795µm
_09698_,13.795µm
u_debug_unit.mon_w0_sync\[3\],13.795µm
_06326_,13.79µm
u_LMS.count\[13\],13.78µm
_06764_,13.775µm
_08020_,13.775µm
u_LMS.w\[4\]\[2\],13.77µm
_06524_,13.765µm
_09604_,13.76µm
_06323_,13.755µm
_09482_,13.755µm
_00907_,13.75µm
_02203_,13.75µm
_02507_,13.75µm
_03468_,13.75µm
_04647_,13.75µm
_06370_,13.75µm
_06902_,13.75µm
_09616_,13.75µm
_05250_,13.745µm
u_LMS.count\[0\],13.745µm
_01022_,13.74µm
_01300_,13.74µm
_06668_,13.74µm
_07210_,13.74µm
_07672_,13.74µm
_08700_,13.74µm
_02687_,13.735µm
_07213_,13.735µm
net1565,13.735µm
_05403_,13.725µm
_07468_,13.725µm
_11124_,13.725µm
_08092_,13.715µm
_06032_,13.71µm
_07551_,13.71µm
_06154_,13.705µm
_05615_,13.7µm
_09861_,13.7µm
u_LMS.count\[27\],13.7µm
_08779_,13.695µm
_01572_,13.69µm
_04562_,13.69µm
_05680_,13.69µm
_06301_,13.69µm
_07015_,13.69µm
_09850_,13.69µm
_11065_,13.69µm
_01409_,13.68µm
_01882_,13.68µm
_02242_,13.68µm
_03204_,13.68µm
_04138_,13.68µm
_04284_,13.68µm
_04606_,13.68µm
_05119_,13.68µm
_05169_,13.68µm
_05212_,13.68µm
_05470_,13.68µm
_05897_,13.68µm
_06109_,13.68µm
_07782_,13.68µm
_09361_,13.68µm
_11182_,13.68µm
_02202_,13.665µm
_02819_,13.665µm
_03770_,13.665µm
_08147_,13.665µm
_07900_,13.66µm
_04559_,13.65µm
_05947_,13.65µm
_08617_,13.65µm
u_FIR.sum\[0\]\[4\],13.65µm
u_LMS.w\[8\]\[2\],13.65µm
_01632_,13.64µm
_06861_,13.64µm
_08650_,13.64µm
u_LMS.w\[2\]\[4\],13.64µm
_00141_,13.63µm
_00493_,13.63µm
_02235_,13.63µm
_02576_,13.63µm
_06273_,13.63µm
_06889_,13.63µm
_10170_,13.63µm
_01034_,13.62µm
_01508_,13.62µm
_01603_,13.62µm
_02731_,13.62µm
_04032_,13.62µm
_06449_,13.62µm
_08106_,13.62µm
_09510_,13.62µm
_04631_,13.615µm
_09947_,13.615µm
_04906_,13.6µm
_02123_,13.595µm
_06778_,13.59µm
_01850_,13.585µm
_04008_,13.585µm
_06089_,13.585µm
_06321_,13.585µm
_01549_,13.58µm
_01836_,13.58µm
_02362_,13.58µm
_02715_,13.58µm
_03029_,13.58µm
_03748_,13.58µm
_04474_,13.58µm
_06417_,13.58µm
_06922_,13.58µm
_07214_,13.58µm
_09632_,13.58µm
_09820_,13.58µm
u_debug_unit.mon_w1_sync\[0\],13.58µm
_05996_,13.575µm
_00137_,13.57µm
_00564_,13.57µm
_01311_,13.57µm
_01593_,13.57µm
_03043_,13.57µm
_07002_,13.57µm
_08651_,13.57µm
_08972_,13.57µm
_09907_,13.57µm
_10412_,13.57µm
net1071,13.57µm
_09994_,13.565µm
_02660_,13.56µm
_04807_,13.56µm
_05410_,13.56µm
_06004_,13.56µm
_07111_,13.56µm
_07855_,13.56µm
_10037_,13.56µm
_01505_,13.555µm
_08725_,13.555µm
_07958_,13.545µm
_02364_,13.54µm
_06438_,13.525µm
u_debug_unit.sw_reset\[3\],13.525µm
_00829_,13.52µm
_06673_,13.52µm
_06955_,13.52µm
_07334_,13.52µm
_08011_,13.52µm
_00732_,13.51µm
_01337_,13.51µm
_03389_,13.51µm
_04079_,13.51µm
_00970_,13.5µm
_02338_,13.5µm
_04114_,13.485µm
_08831_,13.47µm
_09177_,13.47µm
_09855_,13.47µm
_01026_,13.465µm
_04740_,13.465µm
_04920_,13.46µm
_09024_,13.46µm
_02799_,13.45µm
_04607_,13.45µm
_05994_,13.45µm
_08168_,13.45µm
_08890_,13.445µm
_02004_,13.44µm
_02722_,13.44µm
_03867_,13.44µm
_03950_,13.44µm
_04348_,13.44µm
_05370_,13.44µm
_07467_,13.44µm
_07710_,13.44µm
_09057_,13.44µm
_09655_,13.44µm
_05185_,13.425µm
_02568_,13.415µm
_04431_,13.405µm
_04648_,13.4µm
_07483_,13.4µm
_08902_,13.4µm
_00094_,13.39µm
_00100_,13.39µm
_00805_,13.39µm
_02133_,13.39µm
_02240_,13.39µm
_03733_,13.39µm
_03836_,13.39µm
_07595_,13.39µm
_07654_,13.39µm
_07964_,13.39µm
u_FIR.x_reg\[3\],13.39µm
_01320_,13.38µm
_02321_,13.38µm
_07865_,13.38µm
_09660_,13.38µm
_10561_,13.38µm
_01925_,13.375µm
_02247_,13.375µm
_04749_,13.375µm
_05241_,13.375µm
_07341_,13.375µm
u_LMS.w\[5\]\[2\],13.375µm
_02268_,13.365µm
_05165_,13.365µm
_07650_,13.365µm
_01575_,13.36µm
_07431_,13.35µm
_03666_,13.345µm
_07549_,13.34µm
_10416_,13.34µm
_00047_,13.33µm
_01078_,13.33µm
_01368_,13.33µm
_01704_,13.33µm
_03118_,13.33µm
_03576_,13.33µm
_04674_,13.33µm
_05028_,13.33µm
_09549_,13.33µm
_04677_,13.325µm
_05656_,13.32µm
_06234_,13.32µm
_06552_,13.32µm
_01517_,13.315µm
_04173_,13.315µm
_05920_,13.315µm
_10447_,13.315µm
_01397_,13.31µm
_08487_,13.31µm
_06866_,13.305µm
_08158_,13.305µm
_01412_,13.3µm
_02794_,13.3µm
_03044_,13.3µm
_10571_,13.29µm
_10551_,13.285µm
u_LMS.w\[5\]\[5\],13.285µm
_07474_,13.28µm
_08030_,13.28µm
_08251_,13.28µm
_05806_,13.27µm
_06036_,13.27µm
_06200_,13.27µm
_06258_,13.27µm
_08865_,13.27µm
_09389_,13.27µm
_10643_,13.27µm
u_LMS.x_r\[7\]\[0\],13.27µm
_05091_,13.265µm
_02526_,13.26µm
_03680_,13.26µm
_05684_,13.26µm
_05988_,13.26µm
_06069_,13.26µm
_06672_,13.26µm
_08855_,13.26µm
_09271_,13.26µm
_11159_,13.26µm
_04266_,13.255µm
_05379_,13.255µm
_07062_,13.255µm
_11033_,13.245µm
_05735_,13.225µm
_07993_,13.225µm
_03212_,13.22µm
_04009_,13.22µm
_04681_,13.22µm
_04795_,13.22µm
_05213_,13.22µm
_06260_,13.22µm
_09868_,13.22µm
_01269_,13.21µm
_03655_,13.21µm
_05354_,13.21µm
_05500_,13.21µm
_06071_,13.21µm
_07507_,13.21µm
_09088_,13.21µm
_09238_,13.21µm
_09673_,13.21µm
_05184_,13.2µm
_05375_,13.2µm
_06834_,13.2µm
_07000_,13.2µm
_07440_,13.2µm
_08810_,13.2µm
_08836_,13.2µm
_09904_,13.2µm
_09930_,13.2µm
_09972_,13.2µm
_10994_,13.2µm
net1055,13.2µm
net1567,13.2µm
_08858_,13.195µm
_04364_,13.17µm
u_debug_unit.sw_reset\[0\],13.17µm
_04735_,13.165µm
_05173_,13.16µm
_05962_,13.16µm
_06264_,13.16µm
_04056_,13.15µm
_06560_,13.15µm
_03996_,13.14µm
_05246_,13.14µm
_06509_,13.14µm
_10253_,13.14µm
_02537_,13.135µm
_06840_,13.135µm
_08097_,13.135µm
_03480_,13.125µm
_08292_,13.125µm
_08049_,13.115µm
_01561_,13.1µm
_03433_,13.1µm
_04169_,13.1µm
_06235_,13.1µm
_06476_,13.1µm
_08048_,13.1µm
_09091_,13.1µm
_09314_,13.1µm
_09021_,13.095µm
_00436_,13.09µm
_00916_,13.09µm
_02504_,13.09µm
_03897_,13.09µm
_04078_,13.09µm
_04626_,13.09µm
_05444_,13.09µm
_03150_,13.08µm
_08626_,13.08µm
_09310_,13.075µm
_02761_,13.065µm
_03922_,13.045µm
_06358_,13.04µm
_07088_,13.04µm
_09795_,13.04µm
_04497_,13.035µm
_03790_,13.03µm
_05120_,13.03µm
_04068_,13.02µm
_08925_,13.02µm
_10727_,13.02µm
_04135_,13.015µm
_09179_,13.005µm
_11111_,13.005µm
_02578_,12.99µm
_02593_,12.99µm
_06528_,12.99µm
_06798_,12.99µm
_06940_,12.985µm
_00948_,12.98µm
_01187_,12.98µm
_01205_,12.98µm
_09033_,12.98µm
_01386_,12.97µm
_01967_,12.97µm
_02608_,12.97µm
_02692_,12.97µm
_07965_,12.97µm
_08773_,12.97µm
_10331_,12.97µm
_03956_,12.965µm
_02324_,12.96µm
_05452_,12.96µm
_06263_,12.96µm
_07435_,12.96µm
_05441_,12.955µm
u_FIR.x\[5\],12.955µm
_03915_,12.945µm
_09996_,12.94µm
_07665_,12.93µm
_05240_,12.92µm
_01044_,12.91µm
_02395_,12.91µm
_06437_,12.91µm
_07016_,12.91µm
_07961_,12.91µm
_10982_,12.91µm
u_FIR.w\[5\]\[5\],12.91µm
_01158_,12.905µm
_04894_,12.905µm
_01546_,12.9µm
_01757_,12.9µm
_04025_,12.9µm
_04353_,12.9µm
_05697_,12.9µm
_08813_,12.9µm
_09084_,12.9µm
_09155_,12.9µm
_09185_,12.9µm
_10220_,12.9µm
_03993_,12.895µm
_06103_,12.895µm
_06327_,12.895µm
_06786_,12.895µm
_10000_,12.895µm
_10223_,12.88µm
_02441_,12.875µm
_10369_,12.87µm
_05933_,12.86µm
_09566_,12.86µm
_10132_,12.86µm
_01402_,12.85µm
_01798_,12.85µm
_02144_,12.85µm
_05506_,12.85µm
_05704_,12.85µm
_06240_,12.85µm
_06283_,12.85µm
_07366_,12.85µm
_08214_,12.85µm
_08639_,12.85µm
_10611_,12.85µm
_11048_,12.85µm
_07149_,12.845µm
_02963_,12.84µm
_03933_,12.84µm
_06620_,12.84µm
_06930_,12.84µm
_10941_,12.84µm
_04312_,12.835µm
_08345_,12.835µm
_10007_,12.835µm
_02023_,12.825µm
_03334_,12.825µm
_06532_,12.82µm
_07998_,12.82µm
_09885_,12.82µm
_10615_,12.82µm
_11084_,12.82µm
_08423_,12.81µm
_02368_,12.805µm
_05065_,12.805µm
_02036_,12.8µm
_02335_,12.8µm
_05935_,12.8µm
_09424_,12.8µm
_02210_,12.79µm
_02908_,12.79µm
_03133_,12.79µm
_03309_,12.79µm
_04462_,12.79µm
_04480_,12.79µm
_04746_,12.79µm
_07482_,12.79µm
_08850_,12.79µm
_09580_,12.79µm
_11007_,12.79µm
_06415_,12.785µm
_03168_,12.78µm
_05191_,12.78µm
_06187_,12.78µm
_08056_,12.78µm
_09303_,12.78µm
_10161_,12.78µm
_11085_,12.78µm
_01403_,12.775µm
_03683_,12.775µm
_04041_,12.775µm
_05089_,12.775µm
_04322_,12.77µm
_01931_,12.765µm
u_LMS.toggle,12.75µm
_02584_,12.745µm
_07531_,12.745µm
_09082_,12.745µm
_02733_,12.74µm
_03213_,12.74µm
_03596_,12.74µm
_04000_,12.74µm
_04518_,12.74µm
_05816_,12.74µm
_08463_,12.74µm
_08734_,12.735µm
_01694_,12.73µm
_03642_,12.73µm
_03997_,12.73µm
_04338_,12.73µm
_04342_,12.73µm
_04616_,12.73µm
_06049_,12.73µm
_06707_,12.73µm
_06893_,12.73µm
_08291_,12.73µm
_08351_,12.73µm
_08772_,12.73µm
_09620_,12.73µm
_10638_,12.73µm
_10857_,12.73µm
_11121_,12.73µm
_00868_,12.72µm
_02322_,12.72µm
_04256_,12.72µm
_05707_,12.72µm
_06094_,12.72µm
_06108_,12.72µm
_07296_,12.72µm
_08065_,12.72µm
_08152_,12.72µm
_09453_,12.72µm
_11170_,12.72µm
net1173,12.72µm
_01918_,12.715µm
_07146_,12.715µm
_08075_,12.715µm
_09905_,12.715µm
_05186_,12.705µm
_07259_,12.695µm
_10417_,12.69µm
_01776_,12.68µm
_05151_,12.68µm
_09526_,12.68µm
_06328_,12.67µm
_07173_,12.67µm
_09471_,12.67µm
_05319_,12.66µm
_05681_,12.66µm
_05972_,12.66µm
_06125_,12.66µm
_10973_,12.66µm
_00991_,12.655µm
_02034_,12.655µm
_09207_,12.655µm
_08474_,12.635µm
_04424_,12.63µm
_06352_,12.63µm
_09257_,12.63µm
_03674_,12.625µm
_06206_,12.625µm
_10407_,12.625µm
_00896_,12.62µm
_01007_,12.62µm
_02541_,12.62µm
_04174_,12.62µm
_08645_,12.62µm
_09042_,12.62µm
_10113_,12.62µm
_10373_,12.62µm
u_debug_unit.mon_w4_sync\[0\],12.62µm
_02005_,12.615µm
_00502_,12.61µm
_01069_,12.61µm
_02189_,12.61µm
_02684_,12.61µm
_02763_,12.61µm
_03962_,12.61µm
_04028_,12.61µm
_04325_,12.61µm
_06664_,12.61µm
_07129_,12.61µm
_10273_,12.61µm
_10940_,12.61µm
_00634_,12.6µm
_02137_,12.6µm
_02152_,12.6µm
_02572_,12.6µm
_02638_,12.6µm
_04442_,12.6µm
_05669_,12.6µm
_05912_,12.6µm
_10238_,12.6µm
_03936_,12.58µm
_07616_,12.575µm
_05911_,12.57µm
_03713_,12.565µm
_10409_,12.565µm
_10540_,12.565µm
_01214_,12.56µm
_05421_,12.56µm
_02380_,12.555µm
_00098_,12.55µm
_00733_,12.55µm
_04336_,12.55µm
_08369_,12.55µm
_07921_,12.545µm
_01330_,12.54µm
_05916_,12.54µm
_08365_,12.54µm
u_FIR.sum\[0\]\[5\],12.54µm
_03998_,12.53µm
_03870_,12.525µm
_04276_,12.525µm
_05750_,12.51µm
_06300_,12.51µm
_09609_,12.51µm
debug_load_bus\[6\],12.51µm
_02093_,12.505µm
_04182_,12.505µm
_05377_,12.505µm
u_spi_slave.rx_shift\[6\],12.505µm
_05925_,12.5µm
_06014_,12.5µm
_00067_,12.49µm
_04392_,12.49µm
_08840_,12.49µm
_09403_,12.49µm
u_LMS.x_r\[6\]\[3\],12.49µm
_04230_,12.48µm
_04388_,12.48µm
_05129_,12.48µm
_05938_,12.48µm
_06814_,12.48µm
_06817_,12.48µm
_08209_,12.48µm
_09752_,12.48µm
_09771_,12.48µm
_10275_,12.48µm
_10349_,12.48µm
net1456,12.48µm
_06481_,12.475µm
_09562_,12.475µm
_01312_,12.465µm
_01387_,12.465µm
_02744_,12.465µm
_10465_,12.44µm
_00347_,12.43µm
_03080_,12.43µm
_04360_,12.43µm
_06396_,12.43µm
_07279_,12.43µm
_07464_,12.43µm
_07476_,12.43µm
_08578_,12.43µm
_08634_,12.43µm
_08818_,12.43µm
_01029_,12.42µm
_01232_,12.42µm
_02135_,12.42µm
_02617_,12.42µm
_06470_,12.42µm
_08046_,12.42µm
_08682_,12.42µm
_08837_,12.42µm
_09507_,12.42µm
_09622_,12.42µm
_10162_,12.42µm
_01307_,12.415µm
_01400_,12.415µm
_02655_,12.415µm
_02826_,12.415µm
_04133_,12.415µm
_09634_,12.415µm
_10549_,12.415µm
_10048_,12.41µm
_08806_,12.405µm
_07620_,12.39µm
_10135_,12.39µm
u_LMS.w\[7\]\[10\],12.38µm
_09935_,12.375µm
_00562_,12.37µm
_01761_,12.37µm
_02214_,12.37µm
_03083_,12.37µm
_04703_,12.37µm
_05101_,12.37µm
_06904_,12.37µm
_07378_,12.37µm
_08295_,12.37µm
net1117,12.37µm
net1443,12.37µm
u_s2p_input.reg_cnt\[1\],12.37µm
_01411_,12.36µm
_01618_,12.36µm
_02192_,12.36µm
_02254_,12.36µm
_03052_,12.36µm
_04578_,12.36µm
_06553_,12.36µm
_07652_,12.36µm
_08538_,12.36µm
_10471_,12.36µm
_11089_,12.36µm
_01745_,12.355µm
_06573_,12.355µm
_08364_,12.355µm
_07969_,12.345µm
_11000_,12.345µm
_01635_,12.325µm
_02450_,12.32µm
_04479_,12.32µm
_08784_,12.32µm
u_FIR.sum\[6\]\[18\],12.32µm
u_LMS.count\[19\],12.32µm
_01964_,12.31µm
_02492_,12.31µm
_03054_,12.31µm
_05763_,12.31µm
_06134_,12.31µm
_06496_,12.31µm
_10548_,12.31µm
_10586_,12.31µm
_10457_,12.305µm
_00139_,12.3µm
_04817_,12.3µm
_05335_,12.3µm
_05844_,12.3µm
_05847_,12.3µm
_06135_,12.3µm
_06477_,12.3µm
_08171_,12.3µm
_10326_,12.3µm
_01475_,12.295µm
_04394_,12.295µm
_08927_,12.295µm
_11067_,12.295µm
_09837_,12.29µm
_08870_,12.275µm
_01827_,12.27µm
_03907_,12.27µm
_07344_,12.27µm
_01468_,12.265µm
_00884_,12.26µm
_01323_,12.26µm
_05345_,12.26µm
_07175_,12.26µm
_08002_,12.26µm
_09349_,12.26µm
u_FIR.x\[6\],12.26µm
_01522_,12.25µm
_03151_,12.25µm
_04155_,12.25µm
_05105_,12.25µm
_05976_,12.25µm
_06279_,12.25µm
_06387_,12.25µm
_07028_,12.25µm
_07430_,12.25µm
_07681_,12.25µm
_08852_,12.25µm
_10175_,12.25µm
_10283_,12.25µm
sys_enable,12.25µm
u_debug_unit.mon_w1_sync\[1\],12.25µm
u_debug_unit.sw_reset\[5\],12.25µm
_10408_,12.245µm
_01349_,12.24µm
_03189_,12.24µm
_03328_,12.24µm
_05509_,12.24µm
_05937_,12.24µm
_06289_,12.24µm
_08945_,12.24µm
_10966_,12.24µm
net1139,12.24µm
net1524,12.24µm
net1559,12.24µm
sys_enable_bus\[3\],12.24µm
_01049_,12.235µm
_01162_,12.235µm
_02044_,12.235µm
_05635_,12.235µm
_07056_,12.235µm
_07177_,12.235µm
_09922_,12.215µm
_01229_,12.21µm
_04838_,12.21µm
_00920_,12.2µm
_08719_,12.195µm
_01675_,12.19µm
_03872_,12.19µm
_03927_,12.19µm
_04337_,12.19µm
_05306_,12.19µm
_05383_,12.19µm
_05641_,12.19µm
_07642_,12.19µm
_08460_,12.19µm
_08590_,12.19µm
_08812_,12.19µm
_08913_,12.19µm
_04917_,12.18µm
_08024_,12.18µm
_08289_,12.18µm
_08638_,12.18µm
_08949_,12.18µm
_10129_,12.18µm
_01904_,12.175µm
_09219_,12.175µm
_09297_,12.175µm
_10443_,12.175µm
_07426_,12.165µm
_10403_,12.155µm
_00995_,12.15µm
_02515_,12.15µm
_08762_,12.15µm
_08584_,12.145µm
_08826_,12.145µm
_01790_,12.14µm
_04017_,12.14µm
_04675_,12.14µm
_05699_,12.14µm
_09418_,12.14µm
_10009_,12.14µm
_10613_,12.14µm
_00936_,12.135µm
_06065_,12.135µm
_00542_,12.13µm
_02379_,12.13µm
_02459_,12.13µm
_02569_,12.13µm
_03653_,12.13µm
_04564_,12.13µm
_05756_,12.13µm
_07898_,12.13µm
_08869_,12.13µm
_10080_,12.13µm
_10307_,12.13µm
net1266,12.13µm
_04476_,12.12µm
_05030_,12.12µm
_06073_,12.12µm
_08804_,12.12µm
_10308_,12.12µm
_05486_,12.105µm
_02454_,12.095µm
_06989_,12.085µm
_02514_,12.08µm
_04798_,12.08µm
_09918_,12.08µm
_09926_,12.08µm
_00194_,12.07µm
_00765_,12.07µm
_09186_,12.07µm
_09074_,12.065µm
_01220_,12.06µm
_08975_,12.06µm
_09817_,12.06µm
_10524_,12.06µm
_07406_,12.05µm
_01433_,12.045µm
_03537_,12.045µm
_05077_,12.045µm
_05256_,12.045µm
_04557_,12.04µm
_07977_,12.035µm
_01747_,12.03µm
_03390_,12.03µm
_08111_,12.03µm
_08266_,12.03µm
_10467_,12.03µm
_02729_,12.025µm
_07413_,12.025µm
_10553_,12.025µm
_11161_,12.025µm
_05723_,12.02µm
_08983_,12.015µm
u_LMS.w\[4\]\[5\],12.015µm
_00449_,12.01µm
_02472_,12.01µm
u_LMS.x_r\[0\]\[2\],12.01µm
u_LMS.x_r\[6\]\[4\],12.01µm
_01081_,12µm
_02616_,12µm
_02905_,12µm
_03135_,12µm
_04043_,12µm
_04439_,12µm
_04542_,12µm
_05702_,12µm
_05852_,12µm
_06705_,12µm
_06934_,12µm
_09439_,12µm
_10954_,12µm
_09516_,11.98µm
_06609_,11.97µm
_05022_,11.95µm
_05416_,11.95µm
_05505_,11.95µm
_05861_,11.95µm
_06165_,11.95µm
_06362_,11.95µm
_06451_,11.95µm
_07894_,11.95µm
_08121_,11.95µm
_08204_,11.95µm
_10990_,11.95µm
_11131_,11.95µm
u_LMS.w\[0\]\[2\],11.95µm
_02477_,11.94µm
_02536_,11.94µm
_03465_,11.94µm
_05406_,11.94µm
_06361_,11.94µm
_09023_,11.94µm
_10575_,11.94µm
_02374_,11.935µm
_05715_,11.935µm
_05883_,11.935µm
_08664_,11.925µm
_11004_,11.925µm
_02056_,11.915µm
_06388_,11.91µm
_09546_,11.91µm
_09559_,11.91µm
_06395_,11.905µm
_05052_,11.9µm
debug_load_bus\[1\],11.9µm
_00567_,11.89µm
_00989_,11.89µm
_02759_,11.89µm
_03013_,11.89µm
_05568_,11.89µm
_06479_,11.89µm
_07179_,11.89µm
_07340_,11.89µm
_07646_,11.89µm
_10750_,11.89µm
_11168_,11.89µm
_03124_,11.885µm
_03351_,11.885µm
_10958_,11.885µm
_01088_,11.88µm
_01541_,11.88µm
_01719_,11.88µm
_03352_,11.88µm
_04274_,11.88µm
_07489_,11.88µm
_09419_,11.88µm
net1120,11.88µm
_02342_,11.875µm
_03627_,11.875µm
_05152_,11.875µm
_07147_,11.875µm
